price_id,material_id,city,price_min,price_max,price_avg,confidence_score,last_updated,source_notes
P003883,M0777,Islamabad,167.1,204,185.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003884,M0777,Rawalpindi,165.5,202,183.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003885,M0777,Faisalabad,158.8,194.1,176.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003886,M0778,Lahore,161.9,197.9,179.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003887,M0778,Karachi,173.3,212,192.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003888,M0778,Islamabad,172.0,210,191.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003889,M0778,Rawalpindi,165.5,202,183.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003890,M0778,Faisalabad,154.9,189.3,172.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003891,M0779,Lahore,161.1,196.9,179.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003892,M0779,Karachi,172.2,210,191.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003893,M0779,Islamabad,166.1,203,184.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003894,M0779,Rawalpindi,171.2,209,190.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003895,M0779,Faisalabad,153.4,187.4,170.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003896,M0780,Lahore,157.4,192.4,174.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003897,M0780,Karachi,173.9,213,193.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003898,M0780,Islamabad,173.1,212,192.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003899,M0780,Rawalpindi,172.7,211,191.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003900,M0780,Faisalabad,153.7,187.9,170.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003901,M0781,Lahore,166.4,203,184.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003902,M0781,Karachi,179.2,219,199.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003903,M0781,Islamabad,168.1,205,186.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003904,M0781,Rawalpindi,172.1,210,191.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003905,M0781,Faisalabad,157.6,192.6,175.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003906,M0782,Lahore,167.0,204,185.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003907,M0782,Karachi,179.2,219,199.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003908,M0782,Islamabad,168.9,206,187.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003909,M0782,Rawalpindi,164.5,201,182.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003910,M0782,Faisalabad,154.2,188.5,171.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003911,M0783,Lahore,159.2,194.6,176.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003912,M0783,Karachi,175.3,214,194.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003913,M0783,Islamabad,167.7,205,186.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003914,M0783,Rawalpindi,163.4,199.7,185.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003915,M0783,Faisalabad,161.5,197.4,183.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003916,M0784,Lahore,159.9,195.4,177.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003917,M0784,Karachi,172.9,211,192.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003918,M0784,Islamabad,169.0,207,187.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003919,M0784,Rawalpindi,172.1,210,191.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003920,M0784,Faisalabad,159.0,194.3,176.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003921,M0785,Lahore,163.2,199.5,181.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003922,M0785,Karachi,173.8,212,193.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003923,M0785,Islamabad,173.0,211,192.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003924,M0785,Rawalpindi,172.0,210,191.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003925,M0785,Faisalabad,157.0,191.9,174.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003926,M0786,Lahore,161.5,197.4,179.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003927,M0786,Karachi,172.1,210,191.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003928,M0786,Islamabad,171.0,209,190.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003929,M0786,Rawalpindi,162.5,198.6,184.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003930,M0786,Faisalabad,154.3,188.6,171.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003931,M0787,Lahore,163.3,199.6,181.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003932,M0787,Karachi,172.6,211,191.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003933,M0787,Islamabad,168.4,206,187.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003934,M0787,Rawalpindi,170.7,209,189.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003935,M0787,Faisalabad,158.9,194.3,176.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003936,M0788,Lahore,162.4,198.5,180.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003937,M0788,Karachi,174.3,213,193.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003938,M0788,Islamabad,172.9,211,192.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003939,M0788,Rawalpindi,171.6,210,190.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003940,M0788,Faisalabad,151.4,185.1,168.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003941,M0789,Lahore,161.0,205,183.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003942,M0789,Karachi,175.4,223,199.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003943,M0789,Islamabad,169.7,216,192.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003944,M0789,Rawalpindi,166.4,212,189.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003945,M0789,Faisalabad,152.4,193.9,173.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003946,M0790,Lahore,158.5,202,180.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003947,M0790,Karachi,165.9,211,188.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003948,M0790,Islamabad,166.7,212,189.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003949,M0790,Rawalpindi,168.4,214,191.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003950,M0790,Faisalabad,148.9,189.5,169.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003951,M0791,Lahore,156.7,199.4,178.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003952,M0791,Karachi,175.7,224,199.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003953,M0791,Islamabad,161.7,206,183.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003954,M0791,Rawalpindi,161.5,206,183.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003955,M0791,Faisalabad,154.3,196.4,175.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003956,M0792,Lahore,158.6,202,180.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003957,M0792,Karachi,170.0,216,193.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003958,M0792,Islamabad,167.9,214,190.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003959,M0792,Rawalpindi,159.5,203,184.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003960,M0792,Faisalabad,153.6,195.5,174.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003961,M0793,Lahore,160.2,204,182.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003962,M0793,Karachi,169.0,215,192.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003963,M0793,Islamabad,168.9,215,191.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003964,M0793,Rawalpindi,168.4,214,191.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003965,M0793,Faisalabad,154.2,196.3,175.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003966,M0794,Lahore,155.6,198.0,176.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003967,M0794,Karachi,172.9,220,196.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003968,M0794,Islamabad,164.5,209,186.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003969,M0794,Rawalpindi,164.0,209,186.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003970,M0794,Faisalabad,149.9,190.8,170.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003971,M0795,Lahore,157.2,200,178.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003972,M0795,Karachi,175.8,224,199.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003973,M0795,Islamabad,163.5,208,185.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003974,M0795,Rawalpindi,161.0,205,182.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003975,M0795,Faisalabad,147.1,187.2,167.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003976,M0796,Lahore,162.4,207,184.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003977,M0796,Karachi,172.4,219,195.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003978,M0796,Islamabad,163.0,207,185.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003979,M0796,Rawalpindi,165.9,211,188.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003980,M0796,Faisalabad,152.2,193.7,173.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003981,M0797,Lahore,154.8,197.1,175.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003982,M0797,Karachi,168.8,215,191.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003983,M0797,Islamabad,164.3,209,186.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003984,M0797,Rawalpindi,162.7,207,184.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003985,M0797,Faisalabad,153.0,194.7,173.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003986,M0798,Lahore,164.3,209,186.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003987,M0798,Karachi,164.9,210,187.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003988,M0798,Islamabad,163.0,207,185.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003989,M0798,Rawalpindi,167.5,213,190.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003990,M0798,Faisalabad,154.8,197.0,175.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003991,M0799,Lahore,157.8,201,179.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003992,M0799,Karachi,173.1,220,196.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003993,M0799,Islamabad,162.1,206,184.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003994,M0799,Rawalpindi,167.9,214,190.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003995,M0799,Faisalabad,148.3,188.8,168.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003996,M0800,Lahore,150.6,204,177.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003997,M0800,Karachi,161.4,218,189.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003998,M0800,Islamabad,159.9,216,188.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003999,M0800,Rawalpindi,159.6,216,187.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P004000,M0800,Faisalabad,150.4,203,176.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P004001,M0801,Lahore,149.1,202,175.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
